source,granularity,name,address,district,lat,lon,unit_type,operator_name,operator_name_source,host_id,host_listings_count,website,picture_url,phone,email,raw_id,name_norm,domain,source_names,source_record_ids,merge_confidence,canonical_id,linked_establishment_id,linked_establishment_confidence,linked_establishment_evidence,candidate_establishment_id,candidate_establishment_distance_m,candidate_establishment_evidence,operator_name_normalized,operator_identity_confidence,unit_type_normalized,hotel_chain,operator_type,embedding_score_raw,embedding_score,embedding_suggestion
airbnb,listing,Philux City Apartment,Innere Stadt,Innere Stadt,48.2118981682848,16.367589044180303,Entire rental unit,Milica,airbnb_host,559813729.0,1.0,https://www.airbnb.com/rooms/1081913111436866054,https://a0.muscache.com/pictures/hosting/Hosting-1081913111436866054/original/367c8923-9fc8-4747-baf0-4fed37a070d1.jpeg,,,airbnb:1081913111436866054,philux city apartment,airbnb.com,airbnb,airbnb:1081913111436866054,single,c9919304-ba3c-46eb-a492-edb1a2b69ce1,,,,6c72f9fa-b7da-4f56-a8f7-6e0a6f68a758,32.59,distance<=33m,milica,high,apartment,,single_property,-1.7335903644561768,0.4626590585851239,weak
airbnb,listing,Casa Vienna - central 3 room apartment with garden,Rudolfsheim-Fnfhaus,Rudolfsheim-Fünfhaus,48.19805,16.33289,Entire rental unit,Lukas,airbnb_host,62616351.0,19.0,https://www.airbnb.com/rooms/1455878484873770978,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQ1NTg3ODQ4NDg3Mzc3MDk3OA==/original/cf30758c-6cd7-48e5-860e-d66f6227229c.jpeg,,,airbnb:1455878484873770978,casa vienna central 3 room apartment with garden,airbnb.com,airbnb,airbnb:1455878484873770978,single,ebac6594-ec7f-4ffb-a27d-8fc51dc051b7,,,,6638b6b4-c3a1-4fdf-9c74-f4da264517e1,28.9,distance<=29m,lukas,high,apartment,,single_property,-1.734025239944458,0.4621915944358952,weak
airbnb,listing,bright studio-room in shared flat - quiet and cozy,Josefstadt,Josefstadt,48.21407,16.35131,Private room in rental unit,Linda,airbnb_host,97031698.0,1.0,https://www.airbnb.com/rooms/18279696,https://a0.muscache.com/pictures/b4de826f-0374-4467-8d54-2153b9e39b19.jpg,,,airbnb:18279696,bright studio room in shared flat quiet and cozy,airbnb.com,airbnb,airbnb:18279696,single,dcd4f935-58de-497c-a578-4fb48030a24d,,,,f0f2a4a7-dc17-49ac-a3ab-880b7ed221e6,37.75,distance<=38m,linda,high,apartment,,single_property,-1.734154462814331,0.46205268787400816,weak
airbnb,listing,City Apartment close to city center,Rudolfsheim-Fnfhaus,Rudolfsheim-Fünfhaus,48.198670003461125,16.323167301566617,Entire rental unit,Karim,airbnb_host,51562386.0,21.0,https://www.airbnb.com/rooms/39711599,https://a0.muscache.com/pictures/9027959c-f83e-46e4-995b-95a002520de7.jpg,,,airbnb:39711599,city apartment close to city center,airbnb.com,airbnb,airbnb:39711599,single,a6952bb4-039a-4f30-8e44-8da45a3643e3,,,,c7c4491b-2512-4e2b-b69c-90b50b0ed200,12.31,distance<=12m,karim,high,apartment,,multi_listing,-1.7342792749404907,0.4619185225877575,weak
airbnb,listing,Luxury Studio Apartment in Center 3.12,Alsergrund,Alsergrund,48.215023,16.350889,Entire serviced apartment,Prestige Apartments Sabrina,airbnb_host,14070533.0,62.0,https://www.airbnb.com/rooms/28625327,https://a0.muscache.com/pictures/71bc0b6e-ff4e-4f5d-88fe-a0a137aed9a2.jpg,,,airbnb:28625327,luxury studio apartment in center 3 12,airbnb.com,airbnb,airbnb:28625327,single,cf2e3924-d398-460c-9710-0d188afbd5ac,,,,39a896ad-1ef9-4f0b-b03f-a8dc5a81c4ee,37.92,distance<=38m,prestige apartments sabrina,high,apartment,,multi_listing,-1.7344560623168945,0.46172848713454856,weak
airbnb,listing,Charming room on top location shopping street,Neubau,Neubau,48.197777,16.347425,Room in boutique hotel,Edward,airbnb_host,115915838.0,22.0,https://www.airbnb.com/rooms/610112262601606173,https://a0.muscache.com/pictures/miso/Hosting-610112262601606173/original/3fb16a12-3d44-4557-9583-05e969d66fae.jpeg,,,airbnb:610112262601606173,charming room on top location shopping street,airbnb.com,airbnb,airbnb:610112262601606173,single,68d7241b-a540-49db-a154-c34b58d5f522,,,,076972ff-5646-4da9-980c-e7eabc1e0088,16.63,distance<=17m,edward,high,hotel,,multi_listing,-1.7346127033233643,0.4615601077781652,weak
airbnb,listing,The Altwienerhof Jugendstil Family Apartment,Rudolfsheim-Fnfhaus,Rudolfsheim-Fünfhaus,48.1905362,16.3366732,Room in hotel,Panus,airbnb_host,372022409.0,4.0,https://www.airbnb.com/rooms/1313860234692330913,https://a0.muscache.com/pictures/miso/Hosting-1313860234692330913/original/b6e7dc96-cea2-4016-934a-2dfe4c31cd03.jpeg,,,airbnb:1313860234692330913,the altwienerhof jugendstil family apartment,airbnb.com,airbnb,airbnb:1313860234692330913,single,a895e281-a2fa-4c81-a199-7c7b5e095e11,,,,8a050fbc-5c05-4e1b-b1a0-d76992013665,15.07,distance<=15m,panus,high,hotel,,multi_listing,-1.735461711883545,0.4606474762894572,weak
airbnb,listing,Penthouse | City-Center-Suite,Josefstadt,Josefstadt,48.21137,16.35179,Entire rental unit,Wilhelmine,airbnb_host,662600184.0,1.0,https://www.airbnb.com/rooms/1291962550020729262,https://a0.muscache.com/pictures/miso/Hosting-1291962550020729262/original/a86c4d1c-4496-4d0d-8006-00986df0c1cd.jpeg,,,airbnb:1291962550020729262,penthouse city center suite,airbnb.com,airbnb,airbnb:1291962550020729262,single,f83f4e49-ff9e-4ee9-a1a3-c53ee1672be6,,,,45936545-f4e3-43e2-8afa-e4c5e03afec0,39.94,distance<=40m,wilhelmine,high,apartment,,single_property,-1.7354825735092163,0.460625051337123,weak
airbnb,listing,wunderschönes Wiener Zimmer,Josefstadt,Josefstadt,48.21315,16.3442,Private room in rental unit,Hannah,airbnb_host,48694551.0,1.0,https://www.airbnb.com/rooms/9386871,https://a0.muscache.com/pictures/0e1c1d9c-d4b8-4b12-9c86-8717e2f1ebe0.jpg,,,airbnb:9386871,wunderschones wiener zimmer,airbnb.com,airbnb,airbnb:9386871,single,eec85d08-c2e2-48c1-98b6-8c65e73cd283,,,,2b5e0ef0-4906-4cb5-8503-c2ad12c1614a,35.82,distance<=36m,hannah,high,apartment,,single_property,-1.7356088161468506,0.46048934833985516,weak
airbnb,listing,Lots of space and great bars around,Margareten,Margareten,48.190045,16.356756,Room in hotel,Luc,airbnb_host,568852806.0,7.0,https://www.airbnb.com/rooms/1340447458865456357,https://a0.muscache.com/pictures/prohost-api/Hosting-1340447458865456357/original/b710c48f-a7a7-497b-87c5-a3ea461ef180.jpeg,,,airbnb:1340447458865456357,lots of space and great bars around,airbnb.com,airbnb,airbnb:1340447458865456357,single,7c90fc67-5d57-4d89-9b98-2254af428eba,,,,db9e0e94-bb14-4dac-b685-28c43af628a0,12.79,distance<=13m,luc,high,hotel,,multi_listing,-1.7359637022018433,0.46010786786500485,weak
